Trying 192.168.0.22...
Connected to graspr.
Escape character is '^]'.
START OF RUN:
1411434538163,channel 14,15,16,DEC(14),DEC(15),DEC(16)
1411434536077,0001101011010100,0000000000000000,0000000000000000,6868,0,0
1411434536078,0001101100000101,0000000000000000,0000000000000000,6917,0,0
1411434536080,0001101011111101,0000000000000000,0000000000000000,6909,0,0
1411434536082,0001101011001011,0000000000000000,0000000000000000,6859,0,0
1411434536083,0001101100101000,0000000000000000,0000000000000000,6952,0,0
1411434536085,0001101100010101,0000000000000000,0000000000000000,6933,0,0
1411434536087,0001101100011010,0000000000000000,0000000000000000,6938,0,0
1411434536088,0001101100100001,0000000000000000,0000000000000000,6945,0,0
1411434536090,0001101011100101,0000000000000000,0000000000000000,6885,0,0
1411434536092,0001101001111110,0000000000000000,0000000000000000,6782,0,0
1411434536093,0001101100001111,0000000000000000,0000000000000000,6927,0,0
1411434536095,0001101011100100,0000000000000000,0000000000000000,6884,0,0
1411434536097,0001101100110000,0000000000000000,0000000000000000,6960,0,0
1411434536098,0001101100001101,0000000000000000,0000000000000000,6925,0,0
1411434536100,0001101011110110,0000000000000000,0000000000000000,6902,0,0
1411434536102,0001101100010000,0000000000000000,0000000000000000,6928,0,0
1411434536103,0001101100000110,0000000000000000,0000000000000000,6918,0,0
1411434536105,0001101100010010,0000000000000000,0000000000000000,6930,0,0
1411434536107,0001101011011111,0000000000000000,0000000000000000,6879,0,0
1411434536108,0001101100000010,0000000000000000,0000000000000000,6914,0,0
1411434536110,0001101100010100,0000000000000000,0000000000000000,6932,0,0
1411434536112,0001101100011101,0000000000000000,0000000000000000,6941,0,0
1411434536113,0001101100011101,0000000000000000,0000000000000000,6941,0,0
1411434536115,0001101101011110,0000000000000000,0000000000000000,7006,0,0
1411434536117,0001101011010100,0000000000000000,0000000000000000,6868,0,0
1411434536118,0001101101000011,0000000000000000,0000000000000000,6979,0,0
1411434536121,0001101011010010,0000000000000000,0000000000000000,6866,0,0
1411434536123,0001101011111000,0000000000000000,0000000000000000,6904,0,0
1411434536125,0001101100011100,0000000000000000,0000000000000000,6940,0,0
1411434536126,0001101100011000,0000000000000000,0000000000000000,6936,0,0
1411434536128,0001101100000100,0000000000000000,0000000000000000,6916,0,0
1411434536130,0001101100001001,0000000000000000,0000000000000000,6921,0,0
1411434536131,0001101100010101,0000000000000000,0000000000000000,6933,0,0
1411434536133,0001101011010110,0000000000000000,0000000000000000,6870,0,0
1411434536135,0001101100011010,0000000000000000,0000000000000000,6938,0,0
1411434536136,0001101100100111,0000000000000000,0000000000000000,6951,0,0
1411434536138,0001101100001000,0000000000000000,0000000000000000,6920,0,0
1411434536140,0001101101011110,0000000000000000,0000000000000000,7006,0,0
1411434536141,0001101100001111,0000000000000000,0000000000000000,6927,0,0
1411434536143,0001101100000010,0000000000000000,0000000000000000,6914,0,0
1411434536145,0001101011010110,0000000000000000,0000000000000000,6870,0,0
1411434536146,0001101011111111,0000000000000000,0000000000000000,6911,0,0
1411434536148,0001101011010111,0000000000000000,0000000000000000,6871,0,0
1411434536150,0001101100010001,0000000000000000,0000000000000000,6929,0,0
1411434536151,0001101011010000,0000000000000000,0000000000000000,6864,0,0
1411434536153,0001101100010001,0000000000000000,0000000000000000,6929,0,0
1411434536155,0001101100011111,0000000000000000,0000000000000000,6943,0,0
1411434536156,0001101100110001,0000000000000000,0000000000000000,6961,0,0
1411434536158,0001101100000010,0000000000000000,0000000000000000,6914,0,0
1411434536159,0001101011011010,0000000000000000,0000000000000000,6874,0,0
1411434536161,0001101011101100,0000000000000000,0000000000000000,6892,0,0
1411434536163,0001101100101001,0000000000000000,0000000000000000,6953,0,0
1411434536164,0001101100111100,0000000000000000,0000000000000000,6972,0,0
1411434536166,0001101010001100,0000000000000000,0000000000000000,6796,0,0
1411434536168,0001101011110011,0000000000000000,0000000000000000,6899,0,0
1411434536171,0001101011100010,0000000000000000,0000000000000000,6882,0,0
1411434536173,0001101011010101,0000000000000000,0000000000000000,6869,0,0
1411434536174,0001101011101100,0000000000000000,0000000000000000,6892,0,0
1411434536176,0001101100011011,0000000000000000,0000000000000000,6939,0,0
1411434536177,0001101100011011,0000000000000000,0000000000000000,6939,0,0
1411434536179,0001101100100101,0000000000000000,0000000000000000,6949,0,0
1411434536181,0001101001111100,0000000000000000,0000000000000000,6780,0,0
1411434536183,0001101001110111,0000000000000000,0000000000000000,6775,0,0
1411434536184,0001101101000101,0000000000000000,0000000000000000,6981,0,0
1411434536186,0001101100110011,0000000000000000,0000000000000000,6963,0,0
1411434536187,0001101011011101,0000000000000000,0000000000000000,6877,0,0
1411434536189,0001101011101011,0000000000000000,0000000000000000,6891,0,0
1411434536191,0001101011110010,0000000000000000,0000000000000000,6898,0,0
1411434536193,0001101011100101,0000000000000000,0000000000000000,6885,0,0
1411434536194,0001101100100011,0000000000000000,0000000000000000,6947,0,0
1411434536196,0001101011010011,0000000000000000,0000000000000000,6867,0,0
1411434536198,0001101100011010,0000000000000000,0000000000000000,6938,0,0
1411434536199,0001101100010111,0000000000000000,0000000000000000,6935,0,0
1411434536201,0001101011011100,0000000000000000,0000000000000000,6876,0,0
1411434536203,0001101011111110,0000000000000000,0000000000000000,6910,0,0
1411434536204,0001101011100101,0000000000000000,0000000000000000,6885,0,0
1411434536206,0001101011101000,0000000000000000,0000000000000000,6888,0,0
1411434536208,0001101100011101,0000000000000000,0000000000000000,6941,0,0
1411434536209,0001101100110011,0000000000000000,0000000000000000,6963,0,0
1411434536211,0001101011101111,0000000000000000,0000000000000000,6895,0,0
1411434536213,0001101100100010,0000000000000000,0000000000000000,6946,0,0
1411434536214,0001101100001110,0000000000000000,0000000000000000,6926,0,0
1411434536216,0001101100000111,0000000000000000,0000000000000000,6919,0,0
1411434536218,0001101011010100,0000000000000000,0000000000000000,6868,0,0
1411434536219,0001101011110100,0000000000000000,0000000000000000,6900,0,0
1411434536221,0001101100011000,0000000000000000,0000000000000000,6936,0,0
1411434536223,0001101100010110,0000000000000000,0000000000000000,6934,0,0
1411434536224,0001101011011111,0000000000000000,0000000000000000,6879,0,0
1411434536226,0001101011010010,0000000000000000,0000000000000000,6866,0,0
1411434536228,0001101101001011,0000000000000000,0000000000000000,6987,0,0
1411434536229,0001101011011110,0000000000000000,0000000000000000,6878,0,0
1411434536231,0001101011101001,0000000000000000,0000000000000000,6889,0,0
1411434536233,0001101100011010,0000000000000000,0000000000000000,6938,0,0
1411434536234,0001101011011011,0000000000000000,0000000000000000,6875,0,0
1411434536236,0001101011100111,0000000000000000,0000000000000000,6887,0,0
1411434536238,0001101011011011,0000000000000000,0000000000000000,6875,0,0
1411434536239,0001101100101001,0000000000000000,0000000000000000,6953,0,0
1411434536241,0001101011010000,0000000000000000,0000000000000000,6864,0,0
1411434536243,0001101011111010,0000000000000000,0000000000000000,6906,0,0
1411434536244,0001101100000001,0000000000000000,0000000000000000,6913,0,0
1411434536246,0001101100010100,0000000000000000,0000000000000000,6932,0,0
1411434536248,0001101100010111,0000000000000000,0000000000000000,6935,0,0
1411434536249,0001101100001110,0000000000000000,0000000000000000,6926,0,0
1411434536251,0001101100001010,0000000000000000,0000000000000000,6922,0,0
1411434536253,0001101101001111,0000000000000000,0000000000000000,6991,0,0
1411434536254,0001101011101001,0000000000000000,0000000000000000,6889,0,0
1411434536256,0001101100001010,0000000000000000,0000000000000000,6922,0,0
1411434536258,0001101100010001,0000000000000000,0000000000000000,6929,0,0
1411434536259,0001101011100111,0000000000000000,0000000000000000,6887,0,0
1411434536261,0001101010110001,0000000000000000,0000000000000000,6833,0,0
1411434536263,0001101011101111,0000000000000000,0000000000000000,6895,0,0
1411434536264,0001101100010111,0000000000000000,0000000000000000,6935,0,0
1411434536266,0001101011100101,0000000000000000,0000000000000000,6885,0,0
1411434536267,0001101011001110,0000000000000000,0000000000000000,6862,0,0
1411434536269,0001101011100001,0000000000000000,0000000000000000,6881,0,0
1411434536272,0001101101001110,0000000000000000,0000000000000000,6990,0,0
1411434536274,0001101011100101,0000000000000000,0000000000000000,6885,0,0
1411434536275,0001101011100000,0000000000000000,0000000000000000,6880,0,0
1411434536277,0001101011011110,0000000000000000,0000000000000000,6878,0,0
1411434536279,0001101011000001,0000000000000000,0000000000000000,6849,0,0
1411434536280,0001101011100110,0000000000000000,0000000000000000,6886,0,0
1411434536282,0001101011110110,0000000000000000,0000000000000000,6902,0,0
1411434536284,0001101010111010,0000000000000000,0000000000000000,6842,0,0
1411434536286,0001101011100101,0000000000000000,0000000000000000,6885,0,0
1411434536287,0001101100101100,0000000000000000,0000000000000000,6956,0,0
1411434536289,0001101100011001,0000000000000000,0000000000000000,6937,0,0
1411434536291,0001101011110101,0000000000000000,0000000000000000,6901,0,0
1411434536292,0001101011011011,0000000000000000,0000000000000000,6875,0,0
1411434536294,0001101011011010,0000000000000000,0000000000000000,6874,0,0
1411434536295,0001101100100110,0000000000000000,0000000000000000,6950,0,0
1411434536297,0001101100011001,0000000000000000,0000000000000000,6937,0,0
1411434536299,0001101100110001,0000000000000000,0000000000000000,6961,0,0
1411434536300,0001101100011001,0000000000000000,0000000000000000,6937,0,0
1411434536302,0001101100001101,0000000000000000,0000000000000000,6925,0,0
1411434536304,0001101011010111,0000000000000000,0000000000000000,6871,0,0
1411434536305,0001101011110111,0000000000000000,0000000000000000,6903,0,0
1411434536307,0001101011101000,0000000000000000,0000000000000000,6888,0,0
1411434536309,0001101011110000,0000000000000000,0000000000000000,6896,0,0
1411434536310,0001101011000100,0000000000000000,0000000000000000,6852,0,0
1411434536312,0001101100010000,0000000000000000,0000000000000000,6928,0,0
1411434536314,0001101011100111,0000000000000000,0000000000000000,6887,0,0
1411434536315,0001101100000010,0000000000000000,0000000000000000,6914,0,0
1411434536317,0001101011011111,0000000000000000,0000000000000000,6879,0,0
1411434536319,0001101011110101,0000000000000000,0000000000000000,6901,0,0
1411434536320,0001101100100001,0000000000000000,0000000000000000,6945,0,0
1411434536322,0001101100100011,0000000000000000,0000000000000000,6947,0,0
1411434536324,0001101100001011,0000000000000000,0000000000000000,6923,0,0
1411434536325,0001101011110100,0000000000000000,0000000000000000,6900,0,0
1411434536327,0001101011010001,0000000000000000,0000000000000000,6865,0,0
1411434536329,0001101011000101,0000000000000000,0000000000000000,6853,0,0
1411434536330,0001101011111101,0000000000000000,0000000000000000,6909,0,0
1411434536332,0001101100100011,0000000000000000,0000000000000000,6947,0,0
1411434536334,0001101100100001,0000000000000000,0000000000000000,6945,0,0
1411434536335,0001101011110110,0000000000000000,0000000000000000,6902,0,0
1411434536337,0001101100000111,0000000000000000,0000000000000000,6919,0,0
1411434536339,0001101011100011,0000000000000000,0000000000000000,6883,0,0
1411434536340,0001101011010000,0000000000000000,0000000000000000,6864,0,0
1411434536342,0001101011110111,0000000000000000,0000000000000000,6903,0,0
1411434536344,0001101100010011,0000000000000000,0000000000000000,6931,0,0
1411434536345,0001101011000111,0000000000000000,0000000000000000,6855,0,0
1411434536347,0001101100101011,0000000000000000,0000000000000000,6955,0,0
1411434536348,0001101100001101,0000000000000000,0000000000000000,6925,0,0
1411434536350,0001101100001001,0000000000000000,0000000000000000,6921,0,0
1411434536352,0001101100011111,0000000000000000,0000000000000000,6943,0,0
1411434536353,0001101011111101,0000000000000000,0000000000000000,6909,0,0
1411434536355,0001101100101001,0000000000000000,0000000000000000,6953,0,0
1411434536357,0001101011101111,0000000000000000,0000000000000000,6895,0,0
1411434536358,0001101100100100,0000000000000000,0000000000000000,6948,0,0
1411434536360,0001101101100110,0000000000000000,0000000000000000,7014,0,0
1411434536362,0001101100011001,0000000000000000,0000000000000000,6937,0,0
1411434536363,0001101100010111,0000000000000000,0000000000000000,6935,0,0
1411434536365,0001101010110001,0000000000000000,0000000000000000,6833,0,0
1411434536367,0001101100011011,0000000000000000,0000000000000000,6939,0,0
1411434536368,0001101100011000,0000000000000000,0000000000000000,6936,0,0
1411434536370,0001101100000101,0000000000000000,0000000000000000,6917,0,0
1411434536373,0001101100100010,0000000000000000,0000000000000000,6946,0,0
1411434536375,0001101101001101,0000000000000000,0000000000000000,6989,0,0
1411434536376,0001101011010101,0000000000000000,0000000000000000,6869,0,0
1411434536378,0001101100001101,0000000000000000,0000000000000000,6925,0,0
1411434536380,0001101011101000,0000000000000000,0000000000000000,6888,0,0
1411434536382,0001101100011100,0000000000000000,0000000000000000,6940,0,0
1411434536383,0001101100001100,0000000000000000,0000000000000000,6924,0,0
1411434536385,0001101011101101,0000000000000000,0000000000000000,6893,0,0
1411434536386,0001101011111001,0000000000000000,0000000000000000,6905,0,0
1411434536388,0001101011110101,0000000000000000,0000000000000000,6901,0,0
1411434536390,0001101011011110,0000000000000000,0000000000000000,6878,0,0
1411434536391,0001101100010101,0000000000000000,0000000000000000,6933,0,0
1411434536393,0001101100010010,0000000000000000,0000000000000000,6930,0,0
1411434536395,0001101100110101,0000000000000000,0000000000000000,6965,0,0
1411434536396,0001101011001101,0000000000000000,0000000000000000,6861,0,0
1411434536398,0001101011000010,0000000000000000,0000000000000000,6850,0,0
1411434536400,0001101011110000,0000000000000000,0000000000000000,6896,0,0
1411434536401,0001101011110010,0000000000000000,0000000000000000,6898,0,0
1411434536403,0001101011110001,0000000000000000,0000000000000000,6897,0,0
1411434536405,0001101011111000,0000000000000000,0000000000000000,6904,0,0
1411434536406,0001101011111100,0000000000000000,0000000000000000,6908,0,0
1411434536408,0001101010111011,0000000000000000,0000000000000000,6843,0,0
1411434536410,0001101011101010,0000000000000000,0000000000000000,6890,0,0
1411434536411,0001101011100010,0000000000000000,0000000000000000,6882,0,0
1411434536413,0001101011010010,0000000000000000,0000000000000000,6866,0,0
